Open Price,High Price,Low Price,Close Price,Trade Date
320.75,335,320.5,334,11/01/06
329.25,330.25,320,320.5,10/31/2006
330,333,327.25,330,10/30/2006
327,334,326.5,332,10/27/2006
326,328.5,321.75,327.25,10/26/2006
324.75,334,324.25,327.75,10/25/2006
318,326.75,316,324,10/24/2006
311.5,320.5,307,318.5,10/23/2006
316,319,311.5,313,10/20/2006
315,321.75,314,316.25,10/19/2006
319.75,320.5,313.5,315.25,10/18/2006
316.5,324.5,315.75,320.75,10/17/2006
313.75,317.5,309.25,316,10/16/2006
298.25,317,298.25,315.25,10/13/2006
284,304,279.5,298.25,10/12/06
275.5,289.5,275.25,283.75,10/11/06
288.5,293,275,275.75,10/10/06
271.25,291,270,288,10/09/06
271,276,269.75,271.5,10/06/06
273,276.25,269.25,271.25,10/05/06
264,276,261.5,274.25,10/04/06
267.25,267.25,261.75,264,10/03/06
263.25,270,263.25,268,10/02/06
264,268,261.5,263.5,09/29/2006
254,265,253.75,264.5,09/28/2006
259,261,253.5,254,09/27/2006
254.5,260,254.5,259,09/26/2006
,,,,09/25/2006
256.5,257.75,254.5,255,09/22/2006
248.75,257.75,248.25,257.25,09/21/2006
246.5,249.75,245.5,249.25,09/20/2006
247.25,249.5,244.5,246.75,09/19/2006
242.75,248.75,242.25,248.25,09/18/2006
236,242.75,236,241.75,09/15/2006
224.75,227,223,223,09/14/2006
224,225.75,222.25,224,09/13/2006
228.25,228.25,223,223.25,09/12/06
232,232.25,225,228.5,09/11/06
231.5,233,229.5,231.5,09/08/06
226.25,231.75,224.25,231,09/07/06
228,231.75,226,226,09/06/06
231.5,234,228.25,228.5,09/05/06
231.5,232,229.5,230,09/01/06
228,232.25,227,232.25,08/31/2006
222.5,229.25,222,228.75,08/30/2006
224,225.5,222.5,222.75,08/29/2006
225,227.5,224,224.75,08/28/2006
227,228.25,223.5,225.25,08/25/2006
223.5,228,223.5,227.5,08/24/2006
219.5,225,218.75,223.75,08/23/2006
221,221.75,218.5,219.5,08/22/2006
219.75,221.5,219,221.25,08/21/2006
219,220.75,217,220,08/18/2006
221.25,223.75,217.75,219.25,08/17/2006
222,225.25,221.25,221.5,08/16/2006
222,223.25,216.75,222.25,08/15/2006
224.75,224.75,218,222,08/14/2006
238.75,240,224.25,224.5,08/11/06
240,240.75,238.5,238.75,08/10/06
236,240.25,235.5,240,08/09/06
239.25,239.5,235,235.5,08/08/06
243,243,238.75,239.75,08/07/06
245,248.75,243.75,245,08/04/06
246,247.25,244,245,08/03/06
240.75,248.5,240.75,247.25,08/02/06
239.75,242,237.25,240.75,08/01/06
239.25,240.5,237,239.25,07/31/2006
238,239.25,236.5,237.75,07/28/2006
236,238.5,235.5,238.25,07/27/2006
240,242.25,235.75,235.75,07/26/2006
240.5,244.25,239.25,239.75,07/25/2006
237.25,240.5,235.25,239,07/24/2006
242,243.25,235.25,237.25,07/21/2006
243.25,248.25,241,242.5,07/20/2006
246.75,247.25,238.75,245,07/19/2006
252,253.75,244.25,246.5,07/18/2006
259.5,259.5,251.5,251.75,07/17/2006
248.5,255,248.5,255,07/14/2006
256.75,256.75,252,252.5,07/13/2006
253.5,259.5,249.5,259,07/12/06
250,255,249.5,254,07/11/06
246.5,251.25,243,247.25,07/10/06
246.75,246.75,238,241,07/07/06
242,246.75,242,245.25,07/06/06
246,247,238.25,239.25,07/05/06
239.25,244,237.5,243.5,07/03/06
229.5,236,229.5,235,06/30/2006
225.5,230,225.25,229,06/29/2006
225.25,228.5,222.75,225.5,06/28/2006
223.25,225.75,221.5,225,06/27/2006
227,227,221,223.25,06/26/2006
230.5,231.25,227.75,228.5,06/23/2006
232.75,234,229.75,230.75,06/22/2006
229.75,233.5,229.5,232.75,06/21/2006
230.25,231,227.75,229.75,06/20/2006
234,235,229.5,229.5,06/19/2006
234,237.25,233.75,235.5,06/16/2006
237.5,238.75,232,233,06/15/2006
244,245.25,236.75,237.25,06/14/2006
247.75,248,242.25,243.25,06/13/2006
249,251.25,246.5,247.75,06/12/06
245.75,247.5,240.25,241.5,06/09/06
248.25,248.5,245,245.5,06/08/06
247.75,251.75,244.5,251.25,06/07/06
252,252.75,247.5,248,06/06/06
257,257.75,252,252.75,06/05/06
254.5,260,252.25,259.25,06/02/06
251.25,255.75,247.5,254.75,06/01/06
254.25,255.25,250,251.75,05/31/2006
254,257.75,252.5,254.5,05/30/2006
253.25,257.5,253.25,254.25,05/26/2006
250,253.75,247.5,253.75,05/25/2006
252,252.25,248,249.75,05/24/2006
254,256,250.5,253,05/23/2006
254.25,255,248,254.5,05/22/2006
259.5,259.75,252.5,252.5,05/19/2006
263.5,264.25,259.5,260.5,05/18/2006
259,263.5,257.5,263.5,05/17/2006
259.5,260,256.5,259.25,05/16/2006
259.25,261.5,255.75,260.5,05/15/2006
236.5,255,236.5,248.25,05/12/06
233,238,233,237.75,05/11/06
230,233,229.25,230.25,05/10/06
227.25,230.5,227.25,229,05/09/06
230.5,230.75,225.75,227,05/08/06
232,234,230,230.75,05/05/06
231.25,233.5,229.25,229.75,05/04/06
233.25,235,230.25,232.75,05/03/06
237.5,237.5,233,233.5,05/02/06
237.25,240.75,236.75,237.75,05/01/06
231.25,239.25,230.5,238,04/28/2006
231.5,232,228.75,231.5,04/27/2006
231,233,230.25,231.5,04/26/2006
232.5,233.5,229.75,231,04/25/2006
236.5,240,232.5,232.5,04/24/2006
235.25,238,234,236.75,04/21/2006
238.25,239.25,234,235.25,04/20/2006
239.25,242.25,238.25,238.25,04/19/2006
236.5,240.5,236,239.5,04/18/2006
237.5,240.75,235.5,236.25,04/17/2006
237,237.75,235,236,04/13/2006
242,242.5,236.5,237,04/12/06
240.75,242.5,239,242,04/11/06
243,244,239.25,241.25,04/10/06
241.25,243.75,238,243,04/07/06
236.25,241.75,236,241.75,04/06/06
234,236.75,233.5,236.25,04/05/06
236,236.25,233.5,234.5,04/04/06
235.25,238.5,234,236.5,04/03/06
227.25,243,226.75,236.25,03/31/2006
224,228,223.75,228,03/30/2006
222,225,222,224.5,03/29/2006
221.25,223,220.5,222.5,03/28/2006
219,223,218.25,221.5,03/27/2006
219.5,221.25,218.25,219.25,03/24/2006
222,222.25,218.75,219,03/23/2006
223,225.25,221,222.5,03/22/2006
218.25,224,217.5,223.5,03/21/2006
221.5,222,217,218,03/20/2006
224.75,225.25,220.75,221.5,03/17/2006
229,229.5,224,224,03/16/2006
231.5,233,227.5,229,03/15/2006
219.75,220,217.25,218.75,03/14/2006
223.5,223.5,219.5,220.75,03/13/2006
223.25,226.75,221.25,226,03/10/06
219,223.5,219,223.5,03/09/06
221,221.5,218.75,218.75,03/08/06
223,224,220.75,221,03/07/06
228,228,221.75,222.25,03/06/06
228.5,229.5,227,229,03/03/06
224,229,222.5,228.75,03/02/06
227.25,228,223.75,224.25,03/01/06
227,228.75,226.25,228,02/28/2006
228,228.5,225.5,227.25,02/27/2006
223,228,222.5,228,02/24/2006
221.5,224,219.5,223.25,02/23/2006
226,227,221,221.75,02/22/2006
225.5,227,224.5,226.25,02/21/2006
223,227,222.75,226.5,02/17/2006
221.5,224.25,221,223.75,02/16/2006
218.5,222.5,217,222.25,02/15/2006
221,221.25,217.25,218.75,02/14/2006
222,223.5,218.5,221,02/13/2006
226,226.75,220,221.25,02/10/06
222,226.5,221.5,226,02/09/06
218,224.5,216,221.75,02/08/06
222.5,224.75,217.75,217.75,02/07/06
224.5,227.5,221.75,222.5,02/06/06
220,225.75,220,225,02/03/06
216,221,215.5,220,02/02/06
217.75,218.5,215.25,215.75,02/01/06
217.25,219.25,216.25,218.75,01/31/2006
218.25,222,216.75,217.5,01/30/2006
216.25,220.75,216.25,219,01/27/2006
215.5,217.25,213.75,217,01/26/2006
212.5,218.25,212.5,216.25,01/25/2006
208.5,213.5,207.75,213.25,01/24/2006
204.75,208.5,204.75,208.5,01/23/2006
205.25,205.75,203.5,205.5,01/20/2006
206,207,204.75,205.25,01/19/2006
208.75,208.75,205,206,01/18/2006
213,213.5,208.25,208.5,01/17/2006
212.75,214,211.75,213.75,01/13/2006
214,214,209.5,213,01/12/06
213,214.75,212.5,214.75,01/11/06
211.5,213.5,210,213.25,01/10/06
213,213,209.75,211,01/09/06
215,216.5,213.5,214.25,01/06/06
218,218,213,215.25,01/05/06
219,219.75,216.25,218,01/04/06
215.25,221,215,219.5,01/03/06
210.75,217,209.25,215.5,12/30/2005
216,216,210.25,211.25,12/29/2005
215,217,214.75,216,12/28/2005
213.25,216,212.5,216,12/27/2005
212.5,214.25,212,213.75,12/23/2005
209.5,213,209.5,212.75,12/22/2005
209.25,210.25,207.75,210.25,12/21/2005
208.5,212,208.25,209.75,12/20/2005
207,209.75,206.5,209,12/19/2005
204.5,208.75,204,207.5,12/16/2005
206.5,206.75,204.5,204.5,12/15/2005
197,197.5,193.5,195,12/14/2005
195,195.5,191,195.5,12/13/2005
190.75,195,190.75,194,12/12/05
188,190,186,190,12/09/05
187,188.75,186.75,188.5,12/08/05
190,190.5,186.75,186.75,12/07/05
193,193.5,190,190.5,12/06/05
189.75,194.75,189.25,194,12/05/05
189,191.25,188.75,190,12/02/05
188,189.5,186.5,189,12/01/05
186.25,187.75,185.75,187.75,11/30/2005
187.75,188,186,186.25,11/29/2005
190,190.25,187.25,187.5,11/28/2005
190.75,191.25,189.25,189.75,11/25/2005
191.5,191.75,190.5,190.5,11/23/2005
191.5,192.75,191.25,191.25,11/22/2005
191.25,192.25,191.25,191.5,11/21/2005
192,192.25,190.75,191,11/18/2005
192.5,192.75,191.75,192,11/17/2005
195.75,196.5,192.25,192.5,11/16/2005
196.5,198.5,195.5,195.75,11/15/2005
197,199.5,196,196.75,11/14/2005
193.75,196,193.25,195.5,11/11/05
195,195.5,193.5,193.5,11/10/05
195,196.25,194.5,195.25,11/09/05
194.5,195.75,194.25,195.5,11/08/05
195.25,195.5,194.25,194.5,11/07/05
196.25,197,195.25,195.25,11/04/05
196,197.5,196,196.25,11/03/05
196.25,196.75,195.5,195.75,11/02/05
196.25,198.5,196,196.75,11/01/05
197,197.25,196,196,10/31/2005
197.5,198.25,196.75,197.25,10/28/2005
198.25,198.5,197.5,197.5,10/27/2005
199,199.5,198,198,10/26/2005
199.5,200.5,198.75,199.25,10/25/2005
201.25,201.5,199.25,199.25,10/24/2005
202.25,202.5,201,201.5,10/21/2005
201.75,203,201,203,10/20/2005
202,202.25,201.25,202,10/19/2005
203.25,204.25,201.75,201.75,10/18/2005
203,204.5,201.25,203.75,10/17/2005
203,203.75,201.25,203.75,10/14/2005
205,205.5,202.75,203.25,10/13/2005
202.5,207.5,201.75,205.5,10/12/05
202,204.5,201.75,202.25,10/11/05
202.5,202.75,201.75,202,10/10/05
204.25,205,202.25,202.75,10/07/05
204.75,206.75,203.75,204.25,10/06/05
205.75,207.75,204.5,205,10/05/05
207.75,208.25,204.75,206,10/04/05
205.25,209.5,205,209.25,10/03/05
203.25,207,203,205.75,09/30/2005
203.5,204.75,202.5,203.75,09/29/2005
203,205.25,202.75,203.25,09/28/2005
204.5,204.5,203,203.25,09/27/2005
206.5,207,204.25,204.25,09/26/2005
208,209.75,206.75,207,09/23/2005
206.5,210,205.5,208,09/22/2005
206.75,207.5,205,206.5,09/21/2005
206.25,207.5,205.75,206.75,09/20/2005
205.75,207.5,205.5,206.5,09/19/2005
206,208,205.5,206.25,09/16/2005
207.5,208,205.75,206.25,09/15/2005
197.5,198,195,195,09/14/2005
200,200,196,198.5,09/13/2005
203,203,195.25,198.5,09/12/05
204,204,203,203.25,09/09/05
203.75,205,202.5,202.5,09/08/05
206.75,206.75,203.75,204.5,09/07/05
203.5,208.5,203.5,207.25,09/06/05
207.75,208.75,203,203.25,09/02/05
201.5,208,201.5,207.75,09/01/05
203,204.5,200,201.75,08/31/2005
204.25,207,203,203.5,08/30/2005
203.75,208.75,203.75,205,08/29/2005
206,206.5,203,203.25,08/26/2005
208.5,210,205.25,206.5,08/25/2005
210.5,211,208.25,209,08/24/2005
212.75,215.75,210,210.75,08/23/2005
210.75,213.5,210.25,212.75,08/22/2005
211.25,212.5,208.75,210,08/19/2005
212.75,214.5,211,211.5,08/18/2005
209.25,213.5,208.25,213,08/17/2005
210.5,212.75,209.25,209.25,08/16/2005
217.25,217.5,210,210.25,08/15/2005
224.25,225,217.5,217.75,08/12/05
223,226,223,225,08/11/05
219,223.5,218.75,223.5,08/10/05
222.5,223,217.5,219,08/09/05
225.75,227,221,223,08/08/05
224.5,226.25,220,220,08/05/05
227,227,224,224.25,08/04/05
232.5,233.25,225,226.5,08/03/05
233.75,235.5,229.75,232.5,08/02/05
238,239.5,231.25,232,08/01/05
241,243,236,236.25,07/29/2005
236.5,241.5,236.5,241,07/28/2005
233.25,237,232,236.5,07/27/2005
231.5,238.75,230.75,234.5,07/26/2005
233.75,234.25,227.75,230,07/25/2005
234.25,238,232,233.5,07/22/2005
241.75,243,232.75,233.5,07/21/2005
248,249,238,241.25,07/20/2005
258.5,260,245,248,07/19/2005
260,263.25,251.75,260.5,07/18/2005
249.5,258.5,248.5,257.5,07/15/2005
237,246,237,245.5,07/14/2005
225,238.5,225,237.5,07/13/2005
226.5,228,222.5,227.25,07/12/05
223.75,228,222.5,227,07/11/05
233.75,233.75,224,226.5,07/08/05
229,235,226,234,07/07/05
231,233.75,229.5,231.5,07/06/05
220.25,235,219.5,231.5,07/05/05
215,217,213.25,216.5,07/01/05
216.25,216.25,209.5,213,06/30/2005
218.25,221,215.25,216.25,06/29/2005
222,222.25,216.25,218.25,06/28/2005
233.25,233.5,216,221.75,06/27/2005
226.25,233.5,225.5,232.5,06/24/2005
229,230.5,225.75,226.25,06/23/2005
232.5,237.5,228.5,229.5,06/22/2005
234,235,231,232.5,06/21/2005
231.25,236.25,231,235.25,06/20/2005
225.25,229.5,225,229.25,06/17/2005
223.75,227.5,223,226.25,06/16/2005
219,226.75,218.25,224.5,06/15/2005
213,219.25,212.25,218.75,06/14/2005
211.75,217,211.5,214.5,06/13/2005
215,217.75,209,209.5,06/10/05
213.25,216.75,212.5,215.5,06/09/05
218.75,219.25,214.75,216.25,06/08/05
219.25,223.5,218.75,220,06/07/05
220.75,225.5,220.5,220.75,06/06/05
216.5,219,215.25,218,06/03/05
223,223.75,216,217.25,06/02/05
221.25,225.5,220.25,224.75,06/01/05
226,228,219.75,221.75,05/31/2005
226,228,219.75,221.75,05/27/2005
222,225.5,220.5,225.25,05/26/2005
220.75,227.5,218.5,222.75,05/25/2005
223,224.5,220.25,221.5,05/24/2005
214,225,214,224.5,05/23/2005
208.75,214.25,208.75,213.25,05/20/2005
210.75,212.5,209.25,209.25,05/19/2005
207.5,212.5,206.75,210.75,05/18/2005
207.25,207.75,205.5,207.25,05/17/2005
204,207.5,204,207.25,05/16/2005
196,196.5,195.25,195.25,05/13/2005
198,198,195.5,196.25,05/12/05
200,200,197.75,198.25,05/11/05
200.25,201.5,199.75,200.25,05/10/05
202,202.5,198.75,200,05/09/05
200,200.5,197.75,200.5,05/06/05
200,200.25,197.25,200,05/05/05
197,199.5,197,198.25,05/04/05
201.25,201.25,196.75,197,05/03/05
205,205,200.25,200.25,05/02/05
204.5,206.25,204,205,04/29/2005
208.25,210,203.75,204.75,04/28/2005
213,213.75,207.5,208.5,04/27/2005
212.25,213.5,211.75,213.25,04/26/2005
210.25,215,210.25,213.25,04/25/2005
210.75,211.25,209,209.25,04/22/2005
210.5,211.5,209,211.25,04/21/2005
209,211.5,208.75,211,04/20/2005
204.75,210,204.5,209.25,04/19/2005
206.25,206.75,204,204.25,04/18/2005
207.25,208.25,204.75,206,04/15/2005
206.5,209,205.5,207.5,04/14/2005
206.5,206.75,203.75,205.5,04/13/2005
206,208,205,207,04/12/05
204,206,203,205.75,04/11/05
205.75,206.5,203,204.25,04/08/05
207,208,205.25,205.5,04/07/05
205.75,208.25,205.5,207,04/06/05
209.75,209.75,205.25,205.5,04/05/05
212,213,209.5,209.5,04/04/05
213.75,214.5,209,212.5,04/01/05
212,218.25,210.75,214,03/31/2005
212.75,214.5,212.25,212.25,03/30/2005
212.25,214.5,211.5,213.25,03/29/2005
210,213.25,209.25,212.5,03/28/2005
210.75,210.75,209.25,210.5,03/24/2005
214,214,209.25,210.5,03/23/2005
214.75,216.25,213.75,213.75,03/22/2005
218.75,219.5,213,214.5,03/21/2005
223.75,225.5,219.25,219.5,03/18/2005
225.25,226.25,221,223.5,03/17/2005
228,229.75,225.25,225.75,03/16/2005
221,231,220.75,228.5,03/15/2005
215.75,216.5,213.5,214,03/14/2005
213.5,217.75,212.25,217.5,03/11/05
208.5,212.75,207,212.5,03/10/05
206.75,209.5,206.25,209,03/09/05
205,207.5,203.75,206.5,03/08/05
208,210,205,205.5,03/07/05
209,211,208,208.75,03/04/05
209.25,209.5,207.25,209.25,03/03/05
210,215.5,209,210,03/02/05
211.5,213,210.25,211,03/01/05
210.75,216.5,210.75,214.75,02/28/2005
205,212.75,205,212,02/25/2005
205.75,206.5,204.5,205.75,02/24/2005
205.5,206.5,204.5,206,02/23/2005
200.25,209,200.25,207,02/22/2005
198.75,200.75,198.5,200.25,02/18/2005
197,200,196.75,199.25,02/17/2005
199.75,200,196.75,197,02/16/2005
200.25,200.5,198.75,200,02/15/2005
198,201.75,198,200.75,02/14/2005
197.75,199,196.5,198.25,02/11/05
195.25,199.75,195.25,198.5,02/10/05
194.5,195.75,194,195,02/09/05
196,196.75,194.5,194.75,02/08/05
194.75,197.25,194.75,196.5,02/07/05
195,195.25,194.5,194.75,02/04/05
195,195.5,194.25,194.75,02/03/05
196.5,196.75,195,195.25,02/02/05
197.25,198.25,197,197,02/01/05
195.5,197.5,195,197.25,01/31/2005
195.5,196.5,195.25,195.5,01/28/2005
198,198.25,195.25,195.5,01/27/2005
199,200.75,198.5,198.5,01/26/2005
197.5,199.75,197,199.25,01/25/2005
197,199.75,197,198,01/24/2005
198,198.25,196.25,196.75,01/21/2005
196.75,198.25,196,197.75,01/20/2005
196,197.5,196,197,01/19/2005
197.5,197.5,195.25,196,01/18/2005
200,200.25,197,197.25,01/14/2005
200.5,201,198.25,200,01/13/2005
206.25,206.5,200,200.5,01/12/05
206.75,207.75,206,206.75,01/11/05
206.5,207,204.5,207,01/10/05
207.5,209.75,205.75,207,01/07/05
201.5,209.5,201.5,209,01/06/05
201,202.75,200.5,201.75,01/05/05
201.25,201.75,200.25,200.75,01/04/05
203.5,203.5,201,201.5,01/03/05
203.25,205.25,202,205,12/30/2004
206.75,207,203,203.5,12/29/2004
207,207.25,205.25,207,12/28/2004
206.75,208.75,206,207.75,12/27/2004
205.25,207.25,205.25,207,12/23/2004
205.25,206,204,205.5,12/22/2004
206,206.25,205,205.5,12/21/2004
204.5,208,204.5,206.75,12/20/2004
203.25,204.75,202,204.75,12/17/2004
205,205,202.5,203.5,12/16/2004
205.5,207.75,204.5,205,12/15/2004
197.5,197.5,194,195,12/14/2004
193.75,197.75,193.75,197.25,12/13/2004
195.75,196.25,193.25,193.5,12/10/04
197.75,197.75,194,194.5,12/09/04
193.5,196.25,192.75,195.25,12/08/04
197.75,198.25,192,193.75,12/07/04
197,198.75,197,197.5,12/06/04
192.75,196.5,192.75,196.25,12/03/04
191.5,193,191,193,12/02/04
192.5,194.25,191.25,191.25,12/01/04
193.25,194,192.25,192.5,11/30/2004
197,197,192.5,193,11/29/2004
197.75,199,196.5,197,11/26/2004
198,198.75,197.5,197.75,11/24/2004
197.5,198.75,197.5,198.25,11/23/2004
199.5,200.5,197.25,197.5,11/22/2004
203.5,204,199,199,11/19/2004
205.25,205.75,202.75,203.75,11/18/2004
203,208.5,203,205.75,11/17/2004
202.25,204,201.5,203.25,11/16/2004
199.25,205,199.25,202.75,11/15/2004
197,201,195.5,200,11/12/04
198,198.5,197,197.25,11/11/04
198,204,198,198.25,11/10/04
198,199,197.5,198,11/09/04
198.5,199.25,197.25,197.75,11/08/04
197.75,200.75,197.25,199.75,11/05/04
199,199.25,197.25,197.75,11/04/04
199.75,201,198.75,198.75,11/03/04
200,201.5,199.25,199.75,11/02/04
202,202.5,199.25,200,11/01/04
206,207.5,201.5,202.25,10/29/2004
206,207.25,205.25,206.5,10/28/2004
206.5,208,205.5,206.25,10/27/2004
204.75,207.75,203.75,207.25,10/26/2004
201.5,206.5,201,205.5,10/25/2004
204.25,204.5,201.5,201.75,10/22/2004
206.25,208.75,204,204.25,10/21/2004
206.75,209.5,205.5,206,10/20/2004
204,208,202.75,206.75,10/19/2004
206,206.5,203.75,204.25,10/18/2004
204,207.5,203,206.75,10/15/2004
205,207.25,203,204,10/14/2004
202.5,205.75,202,205.5,10/13/2004
204.5,204.75,197,202.5,10/12/04
204,206.25,203.75,204.25,10/11/04
205.75,206,204.25,204.25,10/08/04
207,209.5,205.75,205.75,10/07/04
204.25,209,203,207.5,10/06/04
203,206,202.5,204.75,10/05/04
205.25,206,202.5,202.5,10/04/04
205.5,207.25,205,206,10/01/04
207,207,204,205.5,09/30/2004
208.5,210.25,206.75,207,09/29/2004
207.25,209.75,206.5,208.75,09/28/2004
205,211,204.75,207.75,09/27/2004
207.75,208,205,205.25,09/24/2004
210,210.5,207,207.75,09/23/2004
212.75,213.75,210,210.25,09/22/2004
212.5,214,212.25,212.75,09/21/2004
215,215.25,212.5,212.5,09/20/2004
216.25,217.5,215,215.25,09/17/2004
218.25,219.75,216,216,09/16/2004
217.5,220,217.25,218.5,09/15/2004
210,211,206.25,206.5,09/14/2004
211.25,211.25,207,210.5,09/13/2004
216.25,216.25,210,210.5,09/10/04
217.75,218.25,216.75,217.5,09/09/04
219,220,216.75,216.75,09/08/04
221.5,221.5,218,219.5,09/07/04
227,227,222.5,223.25,09/03/04
233,234,226.5,227.75,09/02/04
230.5,234,228.5,233.5,09/01/04
225,228,223.25,227.5,08/31/2004
220,228.75,219.75,224.75,08/30/2004
225,226.75,220,220.25,08/27/2004
227.5,228.5,224.75,225,08/26/2004
231.75,235,227,227.75,08/25/2004
233.25,234,231.25,232,08/24/2004
230.75,235,228.75,234.25,08/23/2004
229,231.5,226.5,231.5,08/20/2004
225.5,229.5,225,229.25,08/19/2004
228,228.25,224.75,225.25,08/18/2004
223,230.25,223,229,08/17/2004
217,222.5,215.25,222.5,08/16/2004
218,218.5,215.5,217.5,08/13/2004
221,222.5,216,218,08/12/04
224.5,225.75,220.5,221,08/11/04
226.75,227,223.5,224.25,08/10/04
226.25,228.25,225.75,226.75,08/09/04
224.5,227,223.5,225.5,08/06/04
221.25,225,220,223.75,08/05/04
219,222.5,217.75,221.25,08/04/04
218.5,219.75,216.25,,08/03/04
218.75,219.25,216.5,218.5,08/02/04
218.75,221.5,216.5,217.5,07/30/2004
218.5,222.5,218,218.5,07/29/2004
222,223.25,217.5,218.25,07/28/2004
223,224,220.75,222.5,07/27/2004
223.5,223.5,218,223,07/26/2004
219.25,225.25,219.25,223.5,07/23/2004
226,226.25,219,219.25,07/22/2004
233.5,234,225.75,226.25,07/21/2004
236.5,237.5,232.75,233.75,07/20/2004
238.25,238.5,235.5,236.75,07/19/2004
242,242,238.75,238.75,07/16/2004
246.5,246.75,242,242.25,07/15/2004
242,244.25,241,243,07/14/2004
244,244.75,240.75,242,07/13/2004
240,245,239.5,,07/12/04
245,245,242,242.25,07/09/04
248.5,248.5,243.75,244,07/08/04
250.25,252,248.5,249.5,07/07/04
253.5,253.5,249,249.25,07/06/04
257,257,254.5,255,07/02/04
257.5,259.25,252.5,257.5,07/01/04
267.75,268,254.5,258.25,06/30/2004
271.25,274,266.5,267.5,06/29/2004
274.75,274.75,270,271.25,06/28/2004
273,276.75,273,276,06/25/2004
275.5,277.5,271.75,273.25,06/24/2004
267.5,275,265.5,274.5,06/23/2004
274.75,275.5,266.5,267.75,06/22/2004
272.75,275.5,269.5,274.25,06/21/2004
277,280,273.75,274.25,06/18/2004
281.5,283.5,275.25,277.5,06/17/2004
280.75,283.75,280,282,06/16/2004
286.25,287.25,280,280,06/15/2004
288.25,290,284.25,288.5,06/14/2004
298.75,298.75,284.5,285.75,06/10/04
297.75,299,295.5,298,06/09/04
299.75,301.25,296.5,297,06/08/04
304,304,295,299.75,06/07/04
310,313,307.25,308,06/04/04
320,320.5,310,311.5,06/03/04
325.5,327.5,320,321.25,06/02/04
307.5,324,307.5,324,06/01/04
298.75,306,296,304,05/28/2004
299.75,304.25,297,298.75,05/27/2004
304,305,300,300.75,05/26/2004
296,305,296,303,05/25/2004
290.25,296.75,290.25,295.5,05/24/2004
292.25,293.75,287.5,289.5,05/21/2004
298.5,300,289,292.5,05/20/2004
292.5,298.75,292,298.5,05/19/2004
295.5,298,289.75,292,05/18/2004
291.25,295.5,288.25,295,05/17/2004
292.5,292.5,283.5,286.5,05/14/2004
294.25,294.25,287.75,289,05/13/2004
296.5,299.25,289.5,295,05/12/04
296.5,297.5,294.5,296.25,05/11/04
304,304,295,295,05/10/04
306.25,309,301,307.5,05/07/04
314,314,305.25,306,05/06/04
318,318,311.5,314.25,05/05/04
317.75,319.75,315.5,318,05/04/04
315.75,319,314,318.5,05/03/04
313.5,321.75,313.5,315,04/30/2004
308.25,314.5,307,314,04/29/2004
309,310.5,304.75,308.5,04/28/2004
301,313,301,308.5,04/27/2004
303,303,297.5,301.25,04/26/2004
304,307,301.25,303.25,04/23/2004
304,307.5,303.25,304.25,04/22/2004
309.5,309.75,299.75,304,04/21/2004
311.25,311.5,307.75,308.75,04/20/2004
314.75,317,310.5,311,04/19/2004
307.5,315.5,307,314,04/16/2004
317,320.5,296.5,310,04/15/2004
310,318,309.5,316,04/14/2004
322.25,322.25,311.5,311.5,04/13/2004
330,331.25,321.5,321.5,04/12/04
330.5,335.25,329,331,04/08/04
327,332.5,327,330.5,04/07/04
329,329.5,325,328,04/06/04
330.75,335.25,326.5,329.75,04/05/04
325.25,331.25,325.25,330.5,04/02/04
319.75,331.25,319.25,325,04/01/04
311.5,321.75,311.25,321,03/31/2004
305,312.75,304.75,312.25,03/30/2004
305,306.5,301.75,305,03/29/2004
307,308.75,303.25,305.75,03/26/2004
